received_at	device_id	f_port	f_cnt	decoded_payload	rssi	data_rate_index	consumed_airtime
2025-07-04T17:41:08.407035040Z	eui-2cf7f12042007bc5	8	6	{'bat1': 416, 'bat2': 403, 'co2': 789, 'humi': 77, 'methane': 1471, 'temp': 20, 'unix': 1751654420}	-90		0.066816s
2025-07-04T17:49:51.932939718Z	eui-2cf7f12042007bc5	8	7	{'bat1': 417, 'bat2': 402, 'co2': 753, 'humi': 76, 'methane': 292, 'temp': 20, 'unix': 1751654944}	-99		0.066816s
2025-07-04T19:40:09.807078552Z	eui-2cf7f12042007bc5	8	8	{'bat1': 416, 'bat2': 397, 'co2': 843, 'humi': 77, 'methane': 1146, 'temp': 20, 'unix': 1751661562}	-105		0.066816s
2025-07-04T21:40:29.145139333Z	eui-2cf7f12042007bc5	8	9	{'bat1': 416, 'bat2': 392, 'co2': 982, 'humi': 78, 'methane': 1601, 'temp': 20, 'unix': 1751668781}	-101		0.066816s
2025-07-04T21:49:14.792281772Z	eui-2cf7f12042007bc5	8	10	{'bat1': 418, 'bat2': 391, 'co2': 770, 'humi': 77, 'methane': 307, 'temp': 19, 'unix': 1751669307}	-103		0.066816s
2025-07-04T23:39:32.103562304Z	eui-2cf7f12042007bc5	8	11	{'bat1': 416, 'bat2': 387, 'co2': 1161, 'humi': 78, 'methane': 1566, 'temp': 20, 'unix': 1751675924}	-99		0.066816s
2025-07-05T01:39:48.853019323Z	eui-2cf7f12042007bc5	8	12	{'bat1': 416, 'bat2': 382, 'co2': 1672, 'humi': 78, 'methane': 2156, 'temp': 20, 'unix': 1751683141}	-98		0.066816s
2025-07-05T01:48:32.922303904Z	eui-2cf7f12042007bc5	8	13	{'bat1': 417, 'bat2': 381, 'co2': 767, 'humi': 78, 'methane': 374, 'temp': 19, 'unix': 1751683665}	-95		0.066816s
2025-07-05T03:38:51.553294246Z	eui-2cf7f12042007bc5	8	14	{'bat1': 416, 'bat2': 378, 'co2': 1580, 'humi': 78, 'methane': 2022, 'temp': 18, 'unix': 1751690283}	-93		0.066816s
2025-07-05T05:39:10.810677534Z	eui-2cf7f12042007bc5	8	15	{'bat1': 416, 'bat2': 376, 'co2': 2109, 'humi': 79, 'methane': 2398, 'temp': 19, 'unix': 1751697503}	-97		0.066816s
2025-07-05T05:47:56.713925683Z	eui-2cf7f12042007bc5	8	16	{'bat1': 418, 'bat2': 375, 'co2': 771, 'humi': 78, 'methane': 330, 'temp': 18, 'unix': 1751698028}	-97		0.066816s
2025-07-05T07:38:15.711224625Z	eui-2cf7f12042007bc5	8	17	{'bat1': 416, 'bat2': 378, 'co2': 1680, 'humi': 78, 'methane': 2073, 'temp': 20, 'unix': 1751704647}	-95		0.066816s
2025-07-05T09:38:34.620205337Z	eui-2cf7f12042007bc5	8	18	{'bat1': 416, 'bat2': 380, 'co2': 1996, 'humi': 78, 'methane': 2333, 'temp': 21, 'unix': 1751711866}	-87		0.066816s
2025-07-05T09:47:18.464389639Z	eui-2cf7f12042007bc5	8	19	{'bat1': 418, 'bat2': 379, 'co2': 761, 'humi': 77, 'methane': 338, 'temp': 21, 'unix': 1751712390}	-96		0.066816s
2025-07-05T11:37:36.054947988Z	eui-2cf7f12042007bc5	8	20	{'bat1': 416, 'bat2': 380, 'co2': 1336, 'humi': 78, 'methane': 1980, 'temp': 21, 'unix': 1751719008}	-102		0.066816s
2025-07-05T13:38:02.163844144Z	eui-2cf7f12042007bc5	8	21	{'bat1': 416, 'bat2': 382, 'co2': 1479, 'humi': 78, 'methane': 2244, 'temp': 21, 'unix': 1751726234}	-102		0.077056s
2025-07-05T13:46:43.953225014Z	eui-2cf7f12042007bc5	8	22	{'bat1': 417, 'bat2': 381, 'co2': 758, 'humi': 77, 'methane': 365, 'temp': 21, 'unix': 1751726756}	-91		0.066816s
2025-07-05T15:37:01.182027715Z	eui-2cf7f12042007bc5	8	23	{'bat1': 416, 'bat2': 382, 'co2': 1066, 'humi': 78, 'methane': 1928, 'temp': 21, 'unix': 1751733373}	-99		0.066816s
2025-07-05T17:37:19.284097493Z	eui-2cf7f12042007bc5	8	24	{'bat1': 418, 'bat2': 380, 'co2': 1114, 'humi': 78, 'methane': 2071, 'temp': 20, 'unix': 1751740591}	-91		0.066816s
2025-07-05T17:46:01.657279842Z	eui-2cf7f12042007bc5	8	25	{'bat1': 418, 'bat2': 378, 'co2': 763, 'humi': 77, 'methane': 334, 'temp': 20, 'unix': 1751741113}	-93		0.066816s
2025-07-05T19:36:20.044707493Z	eui-2cf7f12042007bc5	8	26	{'bat1': 417, 'bat2': 374, 'co2': 1045, 'humi': 78, 'methane': 1687, 'temp': 19, 'unix': 1751747732}	-89		0.066816s
2025-07-05T21:36:38.412808638Z	eui-2cf7f12042007bc5	8	27	{'bat1': 418, 'bat2': 369, 'co2': 1265, 'humi': 78, 'methane': 1822, 'temp': 19, 'unix': 1751754950}	-101		0.066816s
2025-07-05T21:45:23.018462779Z	eui-2cf7f12042007bc5	8	28	{'bat1': 418, 'bat2': 368, 'co2': 772, 'humi': 78, 'methane': 327, 'temp': 19, 'unix': 1751755475}	-99		0.066816s
2025-07-05T23:35:40.471726061Z	eui-2cf7f12042007bc5	8	29	{'bat1': 418, 'bat2': 365, 'co2': 1234, 'humi': 78, 'methane': 1632, 'temp': 19, 'unix': 1751762092}	-89		0.066816s
2025-07-06T01:35:59.980100812Z	eui-2cf7f12042007bc5	8	30	{'bat1': 416, 'bat2': 360, 'co2': 1693, 'humi': 78, 'methane': 2076, 'temp': 19, 'unix': 1751769312}	-86		0.066816s
2025-07-06T01:44:44.504793826Z	eui-2cf7f12042007bc5	8	31	{'bat1': 418, 'bat2': 359, 'co2': 786, 'humi': 78, 'methane': 333, 'temp': 19, 'unix': 1751769836}	-88		0.066816s
2025-07-06T03:35:03.783504783Z	eui-2cf7f12042007bc5	8	32	{'bat1': 416, 'bat2': 358, 'co2': 1463, 'humi': 78, 'methane': 1598, 'temp': 20, 'unix': 1751776455}	-109		0.066816s
